sample_id,sid,name,time,date,year,month,hour,basin,nature,lat,lon,wind_kt,pres_hpa
IBT_1997198N27267_1997072400,1997198N27267,DANNY,1997-07-24 00:00:00,1997-07-24,1997,7,0,NA,TS,34.400001525878906,277.6000061035156,20.0,1012.0
IBT_1997198N27267_1997072406,1997198N27267,DANNY,1997-07-24 06:00:00,1997-07-24,1997,7,6,NA,TS,34.599998474121094,279.29998779296875,20.0,1010.0
IBT_1997198N27267_1997072412,1997198N27267,DANNY,1997-07-24 12:00:00,1997-07-24,1997,7,12,NA,TS,35.20000076293945,280.79998779296875,30.0,1004.0
IBT_1997198N27267_1997072418,1997198N27267,DANNY,1997-07-24 18:00:00,1997-07-24,1997,7,18,NA,TS,36.400001525878906,283.29998779296875,40.0,1000.0
IBT_1997198N27267_1997072500,1997198N27267,DANNY,1997-07-25 00:00:00,1997-07-25,1997,7,0,NA,TS,37.5,286.5,50.0,996.0
IBT_1997198N27267_1997072506,1997198N27267,DANNY,1997-07-25 06:00:00,1997-07-25,1997,7,6,NA,TS,38.599998474121094,288.3999938964844,50.0,995.0
IBT_1997198N27267_1997072512,1997198N27267,DANNY,1997-07-25 12:00:00,1997-07-25,1997,7,12,NA,TS,40.0,289.6000061035156,50.0,995.0
IBT_1997198N27267_1997072518,1997198N27267,DANNY,1997-07-25 18:00:00,1997-07-25,1997,7,18,NA,TS,40.70000076293945,290.1000061035156,50.0,994.0
IBT_1997198N27267_1997072600,1997198N27267,DANNY,1997-07-26 00:00:00,1997-07-26,1997,7,0,NA,TS,40.70000076293945,290.3999938964844,45.0,995.0
IBT_1997246N11316_1997090306,1997246N11316,ERIKA,1997-09-03 06:00:00,1997-09-03,1997,9,6,NA,TS,10.899999618530273,315.8999938964844,30.0,1006.0
IBT_1997246N11316_1997090312,1997246N11316,ERIKA,1997-09-03 12:00:00,1997-09-03,1997,9,12,NA,TS,11.5,314.5,30.0,1005.0
IBT_1997246N11316_1997090318,1997246N11316,ERIKA,1997-09-03 18:00:00,1997-09-03,1997,9,18,NA,TS,12.300000190734863,312.8999938964844,35.0,1004.0
IBT_1997246N11316_1997090400,1997246N11316,ERIKA,1997-09-04 00:00:00,1997-09-04,1997,9,0,NA,TS,13.100000381469727,311.5,40.0,1002.0
IBT_1997246N11316_1997090406,1997246N11316,ERIKA,1997-09-04 06:00:00,1997-09-04,1997,9,6,NA,TS,13.899999618530273,310.1000061035156,50.0,1001.0
IBT_1997246N11316_1997090412,1997246N11316,ERIKA,1997-09-04 12:00:00,1997-09-04,1997,9,12,NA,TS,14.600000381469727,308.29998779296875,55.0,1000.0
IBT_1997246N11316_1997090418,1997246N11316,ERIKA,1997-09-04 18:00:00,1997-09-04,1997,9,18,NA,TS,15.199999809265137,306.29998779296875,65.0,999.0
IBT_1997246N11316_1997090500,1997246N11316,ERIKA,1997-09-05 00:00:00,1997-09-05,1997,9,0,NA,TS,15.600000381469727,304.70001220703125,65.0,998.0
IBT_1997246N11316_1997090506,1997246N11316,ERIKA,1997-09-05 06:00:00,1997-09-05,1997,9,6,NA,TS,16.0,303.6000061035156,65.0,997.0
IBT_1997246N11316_1997090512,1997246N11316,ERIKA,1997-09-05 12:00:00,1997-09-05,1997,9,12,NA,TS,16.399999618530273,302.6000061035156,65.0,996.0
IBT_1997246N11316_1997090518,1997246N11316,ERIKA,1997-09-05 18:00:00,1997-09-05,1997,9,18,NA,TS,17.0,301.70001220703125,65.0,990.0
IBT_1997246N11316_1997090600,1997246N11316,ERIKA,1997-09-06 00:00:00,1997-09-06,1997,9,0,NA,TS,17.5,300.79998779296875,65.0,988.0
IBT_1997246N11316_1997090606,1997246N11316,ERIKA,1997-09-06 06:00:00,1997-09-06,1997,9,6,NA,TS,18.100000381469727,300.0,70.0,986.0
IBT_1997246N11316_1997090612,1997246N11316,ERIKA,1997-09-06 12:00:00,1997-09-06,1997,9,12,NA,TS,18.600000381469727,299.1000061035156,70.0,982.0
IBT_1997246N11316_1997090618,1997246N11316,ERIKA,1997-09-06 18:00:00,1997-09-06,1997,9,18,NA,TS,19.0,298.29998779296875,75.0,980.0
IBT_1997246N11316_1997090700,1997246N11316,ERIKA,1997-09-07 00:00:00,1997-09-07,1997,9,0,NA,TS,19.399999618530273,297.6000061035156,75.0,979.0
IBT_1997246N11316_1997090706,1997246N11316,ERIKA,1997-09-07 06:00:00,1997-09-07,1997,9,6,NA,TS,19.700000762939453,297.20001220703125,75.0,978.0
IBT_1997246N11316_1997090712,1997246N11316,ERIKA,1997-09-07 12:00:00,1997-09-07,1997,9,12,NA,TS,20.200000762939453,296.8999938964844,75.0,975.0
IBT_1997246N11316_1997090718,1997246N11316,ERIKA,1997-09-07 18:00:00,1997-09-07,1997,9,18,NA,TS,20.600000381469727,296.79998779296875,90.0,970.0
IBT_1997246N11316_1997090800,1997246N11316,ERIKA,1997-09-08 00:00:00,1997-09-08,1997,9,0,NA,TS,21.200000762939453,296.79998779296875,95.0,966.0
IBT_1997246N11316_1997090806,1997246N11316,ERIKA,1997-09-08 06:00:00,1997-09-08,1997,9,6,NA,TS,21.799999237060547,296.79998779296875,100.0,961.0
IBT_1997246N11316_1997090812,1997246N11316,ERIKA,1997-09-08 12:00:00,1997-09-08,1997,9,12,NA,TS,22.5,297.1000061035156,105.0,957.0
IBT_1997246N11316_1997090818,1997246N11316,ERIKA,1997-09-08 18:00:00,1997-09-08,1997,9,18,NA,TS,23.200000762939453,297.5,110.0,952.0
IBT_1997246N11316_1997090900,1997246N11316,ERIKA,1997-09-09 00:00:00,1997-09-09,1997,9,0,NA,TS,24.100000381469727,298.0,110.0,948.0
IBT_1997246N11316_1997090906,1997246N11316,ERIKA,1997-09-09 06:00:00,1997-09-09,1997,9,6,NA,TS,25.200000762939453,298.6000061035156,110.0,946.0
IBT_1997246N11316_1997090912,1997246N11316,ERIKA,1997-09-09 12:00:00,1997-09-09,1997,9,12,NA,TS,26.5,299.20001220703125,110.0,947.0
IBT_1997246N11316_1997090918,1997246N11316,ERIKA,1997-09-09 18:00:00,1997-09-09,1997,9,18,NA,TS,27.899999618530273,299.79998779296875,110.0,951.0
IBT_1997246N11316_1997091000,1997246N11316,ERIKA,1997-09-10 00:00:00,1997-09-10,1997,9,0,NA,TS,29.299999237060547,300.3999938964844,105.0,955.0
IBT_1997246N11316_1997091006,1997246N11316,ERIKA,1997-09-10 06:00:00,1997-09-10,1997,9,6,NA,TS,30.799999237060547,301.1000061035156,100.0,960.0
IBT_1997246N11316_1997091012,1997246N11316,ERIKA,1997-09-10 12:00:00,1997-09-10,1997,9,12,NA,TS,32.20000076293945,301.70001220703125,95.0,965.0
IBT_1997246N11316_1997091018,1997246N11316,ERIKA,1997-09-10 18:00:00,1997-09-10,1997,9,18,NA,TS,33.599998474121094,302.5,90.0,970.0
IBT_1997246N11316_1997091100,1997246N11316,ERIKA,1997-09-11 00:00:00,1997-09-11,1997,9,0,NA,TS,34.79999923706055,303.6000061035156,80.0,973.0
IBT_1997246N11316_1997091106,1997246N11316,ERIKA,1997-09-11 06:00:00,1997-09-11,1997,9,6,NA,TS,35.70000076293945,304.8999938964844,75.0,977.0
IBT_1997246N11316_1997091112,1997246N11316,ERIKA,1997-09-11 12:00:00,1997-09-11,1997,9,12,NA,TS,36.400001525878906,306.3999938964844,70.0,984.0
IBT_1997246N11316_1997091118,1997246N11316,ERIKA,1997-09-11 18:00:00,1997-09-11,1997,9,18,NA,TS,37.099998474121094,308.1000061035156,65.0,988.0
IBT_1997246N11316_1997091200,1997246N11316,ERIKA,1997-09-12 00:00:00,1997-09-12,1997,9,0,NA,TS,37.599998474121094,310.1000061035156,60.0,990.0
IBT_1997246N11316_1997091206,1997246N11316,ERIKA,1997-09-12 06:00:00,1997-09-12,1997,9,6,NA,TS,38.0,312.0,55.0,994.0
IBT_1997246N11316_1997091212,1997246N11316,ERIKA,1997-09-12 12:00:00,1997-09-12,1997,9,12,NA,TS,38.5,313.79998779296875,55.0,995.0
IBT_1997246N11316_1997091218,1997246N11316,ERIKA,1997-09-12 18:00:00,1997-09-12,1997,9,18,NA,TS,38.900001525878906,315.1000061035156,50.0,995.0
IBT_1997246N11316_1997091300,1997246N11316,ERIKA,1997-09-13 00:00:00,1997-09-13,1997,9,0,NA,TS,39.0,316.0,45.0,995.0
IBT_1997246N11316_1997091306,1997246N11316,ERIKA,1997-09-13 06:00:00,1997-09-13,1997,9,6,NA,TS,38.900001525878906,316.79998779296875,45.0,995.0
IBT_1997246N11316_1997091312,1997246N11316,ERIKA,1997-09-13 12:00:00,1997-09-13,1997,9,12,NA,TS,38.5,317.70001220703125,45.0,995.0
IBT_1997246N11316_1997091318,1997246N11316,ERIKA,1997-09-13 18:00:00,1997-09-13,1997,9,18,NA,TS,38.099998474121094,318.70001220703125,45.0,995.0
IBT_1997246N11316_1997091400,1997246N11316,ERIKA,1997-09-14 00:00:00,1997-09-14,1997,9,0,NA,TS,37.79999923706055,319.79998779296875,45.0,995.0
IBT_1997246N11316_1997091406,1997246N11316,ERIKA,1997-09-14 06:00:00,1997-09-14,1997,9,6,NA,TS,37.599998474121094,320.8999938964844,50.0,992.0
IBT_1997246N11316_1997091412,1997246N11316,ERIKA,1997-09-14 12:00:00,1997-09-14,1997,9,12,NA,TS,37.599998474121094,322.1000061035156,55.0,989.0
IBT_1997246N11316_1997091418,1997246N11316,ERIKA,1997-09-14 18:00:00,1997-09-14,1997,9,18,NA,TS,37.79999923706055,323.5,55.0,987.0
IBT_1997246N11316_1997091500,1997246N11316,ERIKA,1997-09-15 00:00:00,1997-09-15,1997,9,0,NA,TS,38.20000076293945,325.0,60.0,984.0
IBT_1997246N11316_1997091506,1997246N11316,ERIKA,1997-09-15 06:00:00,1997-09-15,1997,9,6,NA,TS,38.900001525878906,326.6000061035156,55.0,984.0
IBT_1997246N11316_1997091512,1997246N11316,ERIKA,1997-09-15 12:00:00,1997-09-15,1997,9,12,NA,TS,39.70000076293945,328.29998779296875,50.0,983.0
IBT_1997246N11316_1997091518,1997246N11316,ERIKA,1997-09-15 18:00:00,1997-09-15,1997,9,18,NA,TS,40.900001525878906,330.1000061035156,50.0,984.0
IBT_1998209N11335_1998072712,1998209N11335,ALEX,1998-07-27 12:00:00,1998-07-27,1998,7,12,NA,TS,11.300000190734863,334.6000061035156,25.0,1009.0
IBT_1998209N11335_1998072718,1998209N11335,ALEX,1998-07-27 18:00:00,1998-07-27,1998,7,18,NA,TS,11.699999809265137,332.79998779296875,25.0,1009.0
IBT_1998209N11335_1998072800,1998209N11335,ALEX,1998-07-28 00:00:00,1998-07-28,1998,7,0,NA,TS,12.199999809265137,330.79998779296875,25.0,1009.0
IBT_1998209N11335_1998072806,1998209N11335,ALEX,1998-07-28 06:00:00,1998-07-28,1998,7,6,NA,TS,12.600000381469727,328.70001220703125,25.0,1008.0
IBT_1998209N11335_1998072812,1998209N11335,ALEX,1998-07-28 12:00:00,1998-07-28,1998,7,12,NA,TS,12.899999618530273,326.70001220703125,30.0,1007.0
IBT_1998209N11335_1998072818,1998209N11335,ALEX,1998-07-28 18:00:00,1998-07-28,1998,7,18,NA,TS,13.100000381469727,324.8999938964844,30.0,1006.0
IBT_1998209N11335_1998072900,1998209N11335,ALEX,1998-07-29 00:00:00,1998-07-29,1998,7,0,NA,TS,13.300000190734863,323.20001220703125,35.0,1005.0
IBT_1998209N11335_1998072906,1998209N11335,ALEX,1998-07-29 06:00:00,1998-07-29,1998,7,6,NA,TS,13.5,321.5,35.0,1005.0
IBT_1998209N11335_1998072912,1998209N11335,ALEX,1998-07-29 12:00:00,1998-07-29,1998,7,12,NA,TS,13.699999809265137,320.0,35.0,1005.0
IBT_1998209N11335_1998072918,1998209N11335,ALEX,1998-07-29 18:00:00,1998-07-29,1998,7,18,NA,TS,13.899999618530273,318.70001220703125,35.0,1005.0
IBT_1998209N11335_1998073000,1998209N11335,ALEX,1998-07-30 00:00:00,1998-07-30,1998,7,0,NA,TS,14.199999809265137,317.3999938964844,35.0,1005.0
IBT_1998209N11335_1998073006,1998209N11335,ALEX,1998-07-30 06:00:00,1998-07-30,1998,7,6,NA,TS,14.399999618530273,316.1000061035156,40.0,1003.0
IBT_1998209N11335_1998073012,1998209N11335,ALEX,1998-07-30 12:00:00,1998-07-30,1998,7,12,NA,TS,14.699999809265137,315.0,40.0,1003.0
IBT_1998209N11335_1998073018,1998209N11335,ALEX,1998-07-30 18:00:00,1998-07-30,1998,7,18,NA,TS,15.100000381469727,313.8999938964844,45.0,1003.0
IBT_1998209N11335_1998073100,1998209N11335,ALEX,1998-07-31 00:00:00,1998-07-31,1998,7,0,NA,TS,15.399999618530273,312.8999938964844,45.0,1002.0
IBT_1998209N11335_1998073106,1998209N11335,ALEX,1998-07-31 06:00:00,1998-07-31,1998,7,6,NA,TS,15.600000381469727,311.8999938964844,45.0,1003.0
IBT_1998209N11335_1998073112,1998209N11335,ALEX,1998-07-31 12:00:00,1998-07-31,1998,7,12,NA,TS,15.699999809265137,310.79998779296875,45.0,1003.0
IBT_1998209N11335_1998073118,1998209N11335,ALEX,1998-07-31 18:00:00,1998-07-31,1998,7,18,NA,TS,15.800000190734863,309.6000061035156,40.0,1005.0
IBT_1998209N11335_1998080100,1998209N11335,ALEX,1998-08-01 00:00:00,1998-08-01,1998,8,0,NA,TS,15.899999618530273,308.29998779296875,35.0,1007.0
IBT_1998209N11335_1998080106,1998209N11335,ALEX,1998-08-01 06:00:00,1998-08-01,1998,8,6,NA,TS,16.299999237060547,306.8999938964844,35.0,1009.0
IBT_1998209N11335_1998080112,1998209N11335,ALEX,1998-08-01 12:00:00,1998-08-01,1998,8,12,NA,TS,16.899999618530273,305.70001220703125,40.0,1009.0
IBT_1998209N11335_1998080118,1998209N11335,ALEX,1998-08-01 18:00:00,1998-08-01,1998,8,18,NA,TS,17.700000762939453,304.6000061035156,40.0,1012.0
IBT_1998209N11335_1998080200,1998209N11335,ALEX,1998-08-02 00:00:00,1998-08-02,1998,8,0,NA,TS,18.399999618530273,303.5,35.0,1012.0
IBT_1998209N11335_1998080206,1998209N11335,ALEX,1998-08-02 06:00:00,1998-08-02,1998,8,6,NA,TS,19.0,302.29998779296875,35.0,1012.0
IBT_1998209N11335_1998080212,1998209N11335,ALEX,1998-08-02 12:00:00,1998-08-02,1998,8,12,NA,TS,19.899999618530273,301.3999938964844,35.0,1012.0
IBT_1998209N11335_1998080218,1998209N11335,ALEX,1998-08-02 18:00:00,1998-08-02,1998,8,18,NA,TS,21.0,300.70001220703125,30.0,1014.0
IBT_1998232N15312_1998081912,1998232N15312,BONNIE,1998-08-19 12:00:00,1998-08-19,1998,8,12,NA,TS,14.699999809265137,311.8999938964844,25.0,1009.0
IBT_1998232N15312_1998081918,1998232N15312,BONNIE,1998-08-19 18:00:00,1998-08-19,1998,8,18,NA,TS,15.399999618530273,309.8999938964844,30.0,1009.0
IBT_1998232N15312_1998082000,1998232N15312,BONNIE,1998-08-20 00:00:00,1998-08-20,1998,8,0,NA,TS,16.200000762939453,307.79998779296875,30.0,1009.0
IBT_1998232N15312_1998082006,1998232N15312,BONNIE,1998-08-20 06:00:00,1998-08-20,1998,8,6,NA,TS,16.899999618530273,305.29998779296875,30.0,1008.0
IBT_1998232N15312_1998082012,1998232N15312,BONNIE,1998-08-20 12:00:00,1998-08-20,1998,8,12,NA,TS,17.299999237060547,302.70001220703125,35.0,1007.0
IBT_1998232N15312_1998082018,1998232N15312,BONNIE,1998-08-20 18:00:00,1998-08-20,1998,8,18,NA,TS,18.200000762939453,300.3999938964844,35.0,1006.0
IBT_1998232N15312_1998082100,1998232N15312,BONNIE,1998-08-21 00:00:00,1998-08-21,1998,8,0,NA,TS,18.700000762939453,298.70001220703125,40.0,1005.0
IBT_1998232N15312_1998082106,1998232N15312,BONNIE,1998-08-21 06:00:00,1998-08-21,1998,8,6,NA,TS,19.100000381469727,297.1000061035156,45.0,1002.0
IBT_1998232N15312_1998082112,1998232N15312,BONNIE,1998-08-21 12:00:00,1998-08-21,1998,8,12,NA,TS,19.5,295.5,50.0,1000.0
IBT_1998232N15312_1998082118,1998232N15312,BONNIE,1998-08-21 18:00:00,1998-08-21,1998,8,18,NA,TS,20.299999237060547,294.1000061035156,55.0,999.0
IBT_1998232N15312_1998082200,1998232N15312,BONNIE,1998-08-22 00:00:00,1998-08-22,1998,8,0,NA,TS,21.100000381469727,292.70001220703125,65.0,991.0
IBT_1998232N15312_1998082206,1998232N15312,BONNIE,1998-08-22 06:00:00,1998-08-22,1998,8,6,NA,TS,21.799999237060547,291.29998779296875,70.0,989.0
IBT_1998232N15312_1998082212,1998232N15312,BONNIE,1998-08-22 12:00:00,1998-08-22,1998,8,12,NA,TS,22.299999237060547,290.20001220703125,75.0,980.0
IBT_1998232N15312_1998082218,1998232N15312,BONNIE,1998-08-22 18:00:00,1998-08-22,1998,8,18,NA,TS,23.0,289.5,85.0,970.0
IBT_1998232N15312_1998082300,1998232N15312,BONNIE,1998-08-23 00:00:00,1998-08-23,1998,8,0,NA,TS,23.399999618530273,289.0,90.0,962.0
IBT_1998232N15312_1998082306,1998232N15312,BONNIE,1998-08-23 06:00:00,1998-08-23,1998,8,6,NA,TS,23.799999237060547,288.70001220703125,95.0,960.0
IBT_1998232N15312_1998082312,1998232N15312,BONNIE,1998-08-23 12:00:00,1998-08-23,1998,8,12,NA,TS,24.100000381469727,288.5,100.0,958.0
IBT_1998232N15312_1998082318,1998232N15312,BONNIE,1998-08-23 18:00:00,1998-08-23,1998,8,18,NA,TS,24.399999618530273,288.29998779296875,100.0,955.0
IBT_1998232N15312_1998082400,1998232N15312,BONNIE,1998-08-24 00:00:00,1998-08-24,1998,8,0,NA,TS,24.799999237060547,288.20001220703125,100.0,954.0
IBT_1998232N15312_1998082406,1998232N15312,BONNIE,1998-08-24 06:00:00,1998-08-24,1998,8,6,NA,TS,25.200000762939453,287.8999938964844,100.0,960.0
IBT_1998232N15312_1998082412,1998232N15312,BONNIE,1998-08-24 12:00:00,1998-08-24,1998,8,12,NA,TS,25.600000381469727,287.6000061035156,100.0,962.0
IBT_1998232N15312_1998082418,1998232N15312,BONNIE,1998-08-24 18:00:00,1998-08-24,1998,8,18,NA,TS,26.100000381469727,287.20001220703125,100.0,962.0
IBT_1998232N15312_1998082500,1998232N15312,BONNIE,1998-08-25 00:00:00,1998-08-25,1998,8,0,NA,TS,26.899999618530273,286.79998779296875,100.0,963.0
IBT_1998232N15312_1998082506,1998232N15312,BONNIE,1998-08-25 06:00:00,1998-08-25,1998,8,6,NA,TS,27.799999237060547,286.20001220703125,100.0,962.0
IBT_1998232N15312_1998082512,1998232N15312,BONNIE,1998-08-25 12:00:00,1998-08-25,1998,8,12,NA,TS,28.799999237060547,285.29998779296875,100.0,963.0
IBT_1998232N15312_1998082518,1998232N15312,BONNIE,1998-08-25 18:00:00,1998-08-25,1998,8,18,NA,TS,29.799999237060547,284.3999938964844,100.0,963.0
IBT_1998232N15312_1998082600,1998232N15312,BONNIE,1998-08-26 00:00:00,1998-08-26,1998,8,0,NA,TS,30.799999237060547,283.6000061035156,100.0,958.0
IBT_1998232N15312_1998082606,1998232N15312,BONNIE,1998-08-26 06:00:00,1998-08-26,1998,8,6,NA,TS,31.700000762939453,282.70001220703125,100.0,964.0
IBT_1998232N15312_1998082612,1998232N15312,BONNIE,1998-08-26 12:00:00,1998-08-26,1998,8,12,NA,TS,32.70000076293945,282.20001220703125,100.0,965.0
IBT_1998232N15312_1998082618,1998232N15312,BONNIE,1998-08-26 18:00:00,1998-08-26,1998,8,18,NA,TS,33.400001525878906,282.20001220703125,100.0,962.0
IBT_1998232N15312_1998082700,1998232N15312,BONNIE,1998-08-27 00:00:00,1998-08-27,1998,8,0,NA,TS,34.0,282.29998779296875,95.0,963.0
IBT_1998232N15312_1998082706,1998232N15312,BONNIE,1998-08-27 06:00:00,1998-08-27,1998,8,6,NA,TS,34.5,282.5,85.0,965.0
IBT_1998232N15312_1998082712,1998232N15312,BONNIE,1998-08-27 12:00:00,1998-08-27,1998,8,12,NA,TS,34.900001525878906,282.8999938964844,75.0,974.0
IBT_1998232N15312_1998082718,1998232N15312,BONNIE,1998-08-27 18:00:00,1998-08-27,1998,8,18,NA,TS,35.400001525878906,283.3999938964844,60.0,980.0
IBT_1998232N15312_1998082800,1998232N15312,BONNIE,1998-08-28 00:00:00,1998-08-28,1998,8,0,NA,TS,35.79999923706055,284.1000061035156,65.0,983.0
IBT_1998232N15312_1998082806,1998232N15312,BONNIE,1998-08-28 06:00:00,1998-08-28,1998,8,6,NA,TS,36.20000076293945,284.8999938964844,75.0,985.0
IBT_1998232N15312_1998082812,1998232N15312,BONNIE,1998-08-28 12:00:00,1998-08-28,1998,8,12,NA,TS,36.70000076293945,285.70001220703125,65.0,990.0
IBT_1998232N15312_1998082818,1998232N15312,BONNIE,1998-08-28 18:00:00,1998-08-28,1998,8,18,NA,TS,37.29999923706055,286.79998779296875,60.0,991.0
IBT_1998232N15312_1998082900,1998232N15312,BONNIE,1998-08-29 00:00:00,1998-08-29,1998,8,0,NA,TS,38.29999923706055,288.6000061035156,45.0,993.0
IBT_1998232N15312_1998082906,1998232N15312,BONNIE,1998-08-29 06:00:00,1998-08-29,1998,8,6,NA,TS,39.20000076293945,290.3999938964844,45.0,999.0
IBT_1998232N15312_1998082912,1998232N15312,BONNIE,1998-08-29 12:00:00,1998-08-29,1998,8,12,NA,TS,40.20000076293945,292.20001220703125,45.0,999.0
IBT_1998232N15312_1998082918,1998232N15312,BONNIE,1998-08-29 18:00:00,1998-08-29,1998,8,18,NA,TS,41.599998474121094,295.20001220703125,45.0,1000.0
IBT_1998232N15312_1998083000,1998232N15312,BONNIE,1998-08-30 00:00:00,1998-08-30,1998,8,0,NA,TS,42.900001525878906,298.5,45.0,1000.0
IBT_1998232N15312_1998083006,1998232N15312,BONNIE,1998-08-30 06:00:00,1998-08-30,1998,8,6,NA,TS,44.29999923706055,303.0,45.0,1000.0
IBT_1998232N15312_1998083012,1998232N15312,BONNIE,1998-08-30 12:00:00,1998-08-30,1998,8,12,NA,TS,44.5,306.5,45.0,1000.0
IBT_1998233N25268_1998082106,1998233N25268,CHARLEY,1998-08-21 06:00:00,1998-08-21,1998,8,6,NA,TS,25.299999237060547,267.70001220703125,25.0,1008.0
IBT_1998233N25268_1998082112,1998233N25268,CHARLEY,1998-08-21 12:00:00,1998-08-21,1998,8,12,NA,TS,25.399999618530273,266.20001220703125,30.0,1008.0
IBT_1998233N25268_1998082118,1998233N25268,CHARLEY,1998-08-21 18:00:00,1998-08-21,1998,8,18,NA,TS,26.0,265.5,40.0,1008.0
IBT_1998233N25268_1998082200,1998233N25268,CHARLEY,1998-08-22 00:00:00,1998-08-22,1998,8,0,NA,TS,26.799999237060547,264.6000061035156,45.0,1006.0
IBT_1998233N25268_1998082206,1998233N25268,CHARLEY,1998-08-22 06:00:00,1998-08-22,1998,8,6,NA,TS,27.5,263.5,60.0,1002.0
IBT_1998233N25268_1998082212,1998233N25268,CHARLEY,1998-08-22 12:00:00,1998-08-22,1998,8,12,NA,TS,27.899999618530273,262.6000061035156,35.0,1001.0
IBT_1998233N25268_1998082218,1998233N25268,CHARLEY,1998-08-22 18:00:00,1998-08-22,1998,8,18,NA,TS,28.299999237060547,261.8999938964844,30.0,1003.0
IBT_1998233N25268_1998082300,1998233N25268,CHARLEY,1998-08-23 00:00:00,1998-08-23,1998,8,0,NA,TS,28.5,261.29998779296875,25.0,1005.0
IBT_1998233N25268_1998082306,1998233N25268,CHARLEY,1998-08-23 06:00:00,1998-08-23,1998,8,6,NA,TS,28.700000762939453,260.70001220703125,20.0,1006.0
IBT_1998233N25268_1998082312,1998233N25268,CHARLEY,1998-08-23 12:00:00,1998-08-23,1998,8,12,NA,TS,28.799999237060547,260.1000061035156,20.0,1007.0
IBT_1998233N25268_1998082318,1998233N25268,CHARLEY,1998-08-23 18:00:00,1998-08-23,1998,8,18,NA,TS,29.100000381469727,259.3999938964844,20.0,1008.0
IBT_1998233N25268_1998082400,1998233N25268,CHARLEY,1998-08-24 00:00:00,1998-08-24,1998,8,0,NA,TS,29.399999618530273,258.79998779296875,20.0,1008.0
IBT_1998236N13326_1998082406,1998236N13326,DANIELLE,1998-08-24 06:00:00,1998-08-24,1998,8,6,NA,TS,13.399999618530273,325.70001220703125,25.0,1007.0
IBT_1998236N13326_1998082412,1998236N13326,DANIELLE,1998-08-24 12:00:00,1998-08-24,1998,8,12,NA,TS,13.800000190734863,323.8999938964844,30.0,1006.0
IBT_1998236N13326_1998082418,1998236N13326,DANIELLE,1998-08-24 18:00:00,1998-08-24,1998,8,18,NA,TS,14.199999809265137,322.1000061035156,35.0,1005.0
IBT_1998236N13326_1998082500,1998236N13326,DANIELLE,1998-08-25 00:00:00,1998-08-25,1998,8,0,NA,TS,14.800000190734863,320.20001220703125,40.0,1003.0
IBT_1998236N13326_1998082506,1998236N13326,DANIELLE,1998-08-25 06:00:00,1998-08-25,1998,8,6,NA,TS,15.300000190734863,318.3999938964844,50.0,997.0
IBT_1998236N13326_1998082512,1998236N13326,DANIELLE,1998-08-25 12:00:00,1998-08-25,1998,8,12,NA,TS,16.200000762939453,316.70001220703125,65.0,990.0
IBT_1998236N13326_1998082518,1998236N13326,DANIELLE,1998-08-25 18:00:00,1998-08-25,1998,8,18,NA,TS,16.899999618530273,314.70001220703125,75.0,982.0
IBT_1998236N13326_1998082600,1998236N13326,DANIELLE,1998-08-26 00:00:00,1998-08-26,1998,8,0,NA,TS,17.600000381469727,312.70001220703125,80.0,980.0
IBT_1998236N13326_1998082606,1998236N13326,DANIELLE,1998-08-26 06:00:00,1998-08-26,1998,8,6,NA,TS,18.399999618530273,310.8999938964844,90.0,975.0
IBT_1998236N13326_1998082612,1998236N13326,DANIELLE,1998-08-26 12:00:00,1998-08-26,1998,8,12,NA,TS,19.100000381469727,308.8999938964844,85.0,980.0
IBT_1998236N13326_1998082618,1998236N13326,DANIELLE,1998-08-26 18:00:00,1998-08-26,1998,8,18,NA,TS,19.700000762939453,307.20001220703125,80.0,985.0
IBT_1998236N13326_1998082700,1998236N13326,DANIELLE,1998-08-27 00:00:00,1998-08-27,1998,8,0,NA,TS,20.100000381469727,305.1000061035156,80.0,993.0
IBT_1998236N13326_1998082706,1998236N13326,DANIELLE,1998-08-27 06:00:00,1998-08-27,1998,8,6,NA,TS,20.600000381469727,303.29998779296875,85.0,994.0
IBT_1998236N13326_1998082712,1998236N13326,DANIELLE,1998-08-27 12:00:00,1998-08-27,1998,8,12,NA,TS,21.200000762939453,301.5,90.0,994.0
IBT_1998236N13326_1998082718,1998236N13326,DANIELLE,1998-08-27 18:00:00,1998-08-27,1998,8,18,NA,TS,21.799999237060547,299.8999938964844,85.0,994.0
IBT_1998236N13326_1998082800,1998236N13326,DANIELLE,1998-08-28 00:00:00,1998-08-28,1998,8,0,NA,TS,22.399999618530273,298.29998779296875,80.0,992.0
IBT_1998236N13326_1998082806,1998236N13326,DANIELLE,1998-08-28 06:00:00,1998-08-28,1998,8,6,NA,TS,22.700000762939453,296.79998779296875,80.0,992.0
IBT_1998236N13326_1998082812,1998236N13326,DANIELLE,1998-08-28 12:00:00,1998-08-28,1998,8,12,NA,TS,23.0,295.6000061035156,80.0,989.0
IBT_1998236N13326_1998082818,1998236N13326,DANIELLE,1998-08-28 18:00:00,1998-08-28,1998,8,18,NA,TS,23.399999618530273,294.29998779296875,80.0,986.0
IBT_1998236N13326_1998082900,1998236N13326,DANIELLE,1998-08-29 00:00:00,1998-08-29,1998,8,0,NA,TS,23.899999618530273,293.1000061035156,75.0,989.0
